RBD;DV_RBD;NOM_RBD;RBD_A1;RBD_A2;COD_DEPE;COD_DEPE2;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;RURAL_RBD;EFECTIVR;SUPERAR;INICIAR;MEJORAR;INTEGRAR;IGUALDR;CLUSTER;INDICER;SEL2018_25;SEL2018_35;SEL
7069;6;ESCUELA RURAL COZ COZ; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;51,0959005562904;60,7785173665586;0;100;0;91,1720355663818;1422;57,9813158930679;2;2;3
7071;8;ESCUELA RURAL LAGO AZUL; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;32,0704691190951;60,7785173665586;77,6666666666667;100;42;95,6272503784307;1421;58,6820535199564;2;2;3
7072;6;ESCUELA RURAL LLANCAHUE; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;41,8469514145245;60,7785173665586;93,0111111111111;87,5;43;96,76259184982;1422;63,2697937596375;2;2;3
7073;4;ESCUELA RURAL CURIHUE; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;41,7352678745644;61,1911456274808;0;100;0;90,7289035226675;1422;54,5359286642703;2;2;3
7074;2;ESCUELA RURAL CACIQUE AILLAPAN; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;57,6097249636055;60,7785173665586;75,4888888888889;100;79;96,4635535001464;1422;70,034898202536;1;2;1
7076;9;ESCUELA ESTADIO; ; ;2;1;9;91;9120;VILLARRICA;93;CAUTÍN SUR;2;45,3779920385455;61,5564885730621;0;100;0;81,8362032727195;921;54,0296385747175;2;2;3
7077;7;ESCUELA ALIHUEN; ; ;2;1;9;91;9120;VILLARRICA;93;CAUTÍN SUR;2;42,599950159758;61,4493492169499;0;100;0;94,6284655073532;922;55,7860617514742;2;2;3
7078;5;ESCUELA RURAL CARRIRINE; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;63,698183403161;60,7785173665586;99,4;100;93;95,5400813150258;1422;74,2191306111116;1;2;1
7079;3;ESCUELA RURAL MALCHEHUE; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;0;60,7785173665586;0;100;0;94,6284655073532;1422;39,8362472742541;2;2;3
7081;5;ESCUELA RURAL RANINTULELFU; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;45,4048662417362;60,9148932022543;0;87,5;0;85,3128452106042;1421;54,3747965524065;2;2;3
7083;1;ESCUELA RURAL BOCATOMA; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;44,7639344229414;60,7785173665586;81,8666666666666;100;78,2;96,7524711354522;1422;65,6881842489242;2;2;3
7085;8;COMPLEJO EDUCACIONAL TIERRA DE ESPERANZA; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;42,197592819826;67,5690025436009;74,04;100;40,5833333333333;94,9585741980477;1441;63,894883045781;2;2;3
7086;6;ESCUELA RURAL COIHUECO; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;44,2127463773201;64,7318686452777;88,6555555555556;100;50,2;95,8103729130521;1422;65,391254754491;2;2;3
7088;2;ESCUELA RURAL CAYUMAPU; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;26,9213435026753;61,1911456274808;68,7555555555555;100;51,75;92,8953268474929;1422;56,2442231114662;2;2;3
7089;0;ESCUELA RURAL LAGO NELTUME; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;46,2833563775716;60,7785173665586;75,1222222222222;100;92;94,6522894312127;1422;66,073663730538;2;1;2
7090;4;ESCUELA RURAL PUNAHUE; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;44,7633670573961;60,7785173665586;63,6222222222222;100;37,4;97,2281734971436;1422;62,6579621765779;2;2;3
7092;0;ESCUELA RURAL REHUEICO; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;30,9070662949976;60,7785173665586;91,6222222222222;100;75,6;95,839089016557;1422;60,8155323087614;2;2;3
7093;9;ESCUELA RURAL TRAFUN; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;51,9654653708885;60,7785173665586;89,7777777777778;100;58,75;97,1828621154723;1422;67,9496033819357;1;2;1
7095;5;ESCUELA RURAL MILLEUCO; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;41,7352678745644;61,1911456274808;75,7222222222222;87,5;74,5;93,9785385099056;1422;63,269181694796;2;2;3
7097;1;ESCUELA RURAL RAGUINTULALFU; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;45,4048662417362;60,9148932022543;77,0666666666667;100;71,5;87,9435021050349;1421;63,4025410691813;2;2;3
7100;5;ESCUELA RURAL LLONQUEN; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;44,1422795546144;61,3256323668598;89,1444444444444;100;71,8;96,4759319280272;1421;65,6671921887607;2;2;3
7101;3;ESCUELA RURAL CACHIN; ; ;1;1;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;41,7352678745644;61,1911456274808;65,0888888888889;100;64,3333333333333;95,3712392187219;1422;62,6792425174023;2;2;3
7102;1;LICEO PADRE SIGISFREDO; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;1;33,8909885736862;51,3741141878688;68,3;100;40,6666666666667;92,2263898467126;1432;55,3455568444773;2;2;3
7108;0;ESCUELA PART. PADRE ENRIQUE ROMER; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;58,2066857638615;72,6622124679927;95,47;100;74;96,6288787195181;1421;74,5684465419607;1;2;1
7109;9;ESCUELA PARTICULAR PELEHUE; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;34,4603289565955;66,1978363665392;0;87,5;0;90,5145080944822;1422;52,9489076773574;2;2;3
7111;0;ESCUELA PARTICULAR PUCURA; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;53,4664123791733;62,713261893697;75,9;87,5;54,4;96,6446791542918;1422;67,6281153244735;1;2;1
7112;9;ESCUELA PARTICULAR PAMPA NANCUL; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;41,649462035381;60,8498256949622;85,7777777777778;100;69,4;97,4734229070985;1421;64,5090718539087;2;2;3
7113;7;ESCUELA PARTICULAR LIQUINE; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;52,819582965488;60,7785173665586;90,3111111111111;100;74,6;96,8072420921172;1422;69,0074904867994;1;2;1
7114;5;ESCUELA FRANCISCO DE ASIS; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;45,535380946168;61,0431254790965;90,56;100;64,3333333333333;97,36227727824;1421;66,0101337521087;2;2;3
7115;3;ESCUELA PARTICULAR NUEVA LIQUINE; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;54,904221315764;65,5692408397923;84,29;99,6031746031746;62,8333333333333;97,6227956605145;1422;70,3420945260179;1;2;1
7116;1;ESCUELA PARTICULAR EL PORVENIR; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;41,7352678745644;61,1911456274808;43,6777777777778;100;49,6666666666667;91,2997066638449;1422;59,7655053553294;2;2;3
7118;8;ESCUELA PARTICULAR TRAITRAICO; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;45,8121263836239;60,7785173665586;0;87,5;0;96,9579876351778;1422;57,0492289043164;2;2;3
7122;6;COL. DE ARTES, CIENCIA Y TEC. DA VINCI; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;42,5752288166586;62,6614112995727;87,0555555555556;87,5;60,6;96,9263212728829;1422;64,6251538394116;2;2;3
7123;4;ESCUELA PARTICULAR TRELEHUENO; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;41,7352678745644;61,1911456274808;75,5111111111111;100;51,3333333333333;88,5005823885615;1422;61,1430313481003;2;2;3
7124;2;ESCUELA PARTICULAR PASCUAL ALLCAPANG; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;46,4104472156916;60,7785173665586;0;100;0;93,5890920869372;1422;56,7794505915685;2;2;3
7125;0;ESCUELA PARTICULAR PADRE BERGER; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;2;54,09080435866;72,8208066801525;87,45;100;66,5;97,4152144834614;1421;72,4067706695084;1;2;1
7128;5;COLEGIO DE CULTURA Y DIFUSION ARTISTICA; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;1;54,3458632459652;64,3401321994538;87,24;100;78,5833333333333;94,721794028854;1432;70,1255677698687;1;2;1
7129;3;LICEO RECTOR ABDON ANDRADE COLOMA; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;1;60,0429625832468;55,8193080561772;90,9090909090909;100;100;93,8998005992395;1432;70,9578039979091;1;2;1
7130;7;ESCUELA LA UNION; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;1;51,4129244348877;62,9953560327509;95,27;100;71,5;94,7780401182081;1413;68,8038505560845;2;1;2
7131;5;ESCUELA PRESIDENTE JORGE ALESSANDRI R.; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;1;53,719009773458;69,9946254014539;92,81;100;99,1666666666667;95,3466006038978;1413;72,9777141947774;1;2;1
7132;3;ESC.DIFERENC.VILLA SAN JOSE DE LA UNION; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;1; ; ;93,25;100;79,75;98,0471953946955;1451;94,7225228842332;2;1;2
7133;1;ESCUELA RADIMADI; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;1;61,4741892111934;68,7832966215116;96,93;100;90,3333333333333;97,7471801605966;1412;75,8416193641627;1;2;1
7135;8;COLEGIO TECNICO PROFESIONAL N°1 HONORIO OJEDA VALDERAS; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;1;27,7886966916905;58,6401333431409;82,6909090909091;100;63,75;92,0557013194314;1432;57,1022639477344;2;2;3
7136;6;ESCUELA RURAL CATAMUTUN; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;38,8990461810943;63,93040128565;78,0666666666667;100;72,8;95,9637904606145;1422;63,7291933483221;2;2;3
7137;4;ESCUELA RURAL CHOROICO; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;54,8845409821826;61,0659016198853;89,88;100;72,6666666666667;96,675632404902;1421;69,7005050793872;1;2;1
7138;2;ESCUELA RURAL PUERTO NUEVO; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;47,5914069677533;55,9624572987725;0;100;0;95,899670531096;1421;56,3762361385661;2;2;3
7140;4;ESCUELA RURAL LOS ESTEROS; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;58,69119838375;78,1069946235826;85,82;100;59,25;96,179946601458;1422;74,8569901489114;1;2;1
7141;2;ESCUELA RURAL FOLLECO; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;33,6046638216988;61,1911456274808;69,0111111111111;100;46;95,3712392187219;1422;58,9895856845087;2;2;3
7142;0;ESCUELA RURAL CUINCO; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;42,2902855498456;60,9211340233657;0;100;0;95,023754588959;1422;55,6105491895563;2;2;3
7147;1;ESCUELA RURAL HUILLINCO; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;53,7946274008488;64,4243475198762;98,8888888888889;100;98;96,5461303162766;1422;72,0163114467936;1;2;1
7157;9;ESCUELA RURAL TRAIGUEN; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;48,9541897874722;64,1307681255569;91,5222222222222;100;97,4;96,3439969660985;1421;69,6266779623957;2;1;2
7158;7;ESCUELA RURAL CARIMANCA; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;41,7352678745644;61,1911456274808;0;100;0;93,9785385099056;1422;55,2508483614627;2;2;3
7160;9;ESCUELA RURAL FLOR M. MUNDACA H.; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;50,9502612022128;60,7785173665586;0;100;0;93,0078683189124;1422;58,3313125376159;2;2;3
7166;8;ESCUELA ALDEA CAMPESINA; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;48,9242813227697;81,6370244863728;96,5;100;95,4;96,8387272490276;1421;74,8248709403952;1;2;1
7168;4;ESCUELA RURAL LLANCACURA; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;51,0080715773352;60,7785173665586;0;100;0;93,761896177423;1421;58,5185885052835;2;2;3
7170;6;ESCUELA RURAL MASHUE; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;33,4310320151121;62,713261893697;89,07;100;51,25;97,9789553094134;1422;61,3912653438976;2;2;3
7172;2;ESCUELA RURAL PILPILCAHUIN; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;41,7352678745644;61,1911456274808;0;100;0;92,0287575175628;1422;54,8218965431473;2;2;3
7173;0;ESCUELA RURAL EL HUAPE; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;50,9321806918186;61,1911456274808;78,3444444444444;100;75;97,2281734971436;1422;67,8192924677058;1;2;1
7178;1;ESCUELA RURAL HUACAHUE; ; ;2;1;14;142;14201;LA UNIÓN;142;RANCO;2;41,7352678745644;61,1911456274808;0;100;0;97,2281734971436;1422;55,9657680586551;2;2;3
7181;1;COLEGIO SANTA MARTA; ; ;3;2;14;142;14201;LA UNIÓN;142;RANCO;1;62,596501634276;58,7472543128081;82,25;100;83,1666666666667;96,3281017259973;1431;71,8954525253211;2;2;3
7183;8;COLEGIO PADRE DAMIAN; ; ;3;2;14;142;14201;LA UNIÓN;142;RANCO;1;67,4129107731668;64,4939785388473;99,09;100;97,6666666666667;97,4539682131699;1412;77,2696973171797;1;2;1
7184;6;ESCUELA PARTICULAR CAMPO LINDO; ; ;3;2;14;141;14107;PAILLACO;141;VALDIVIA;2;41,7352678745644;61,1911456274808;74,4888888888889;100;50;97,2281734971436;1422;62,9351013919884;2;2;3
7185;4;ESCUELA PARTICULAR LOS AVELLANOS; ; ;3;2;14;142;14201;LA UNIÓN;142;RANCO;2;40,3135152578706;60,7785173665586;0;100;0;90,9830508941171;1422;53,9502567047543;2;2;3
7186;2;ESCUELA PARTICULAR MONTES AZULES; ; ;3;2;14;142;14201;LA UNIÓN;142;RANCO;2;44,8314177891055;60,7785173665586;65,9444444444444;100;44,5;92,7818233721696;1422;62,1992772531494;2;2;3
7188;9;ESCUELA PARTICULAR TRES VENTANAS; ; ;3;2;14;142;14201;LA UNIÓN;142;RANCO;2;31,5063122008836;60,7785173665586;0;100;0;89,6786846985577;1422;50,404631010646;2;2;3
7190;0;ESCUELA PARTICULAR CUMULEUFU; ; ;3;2;14;142;14201;LA UNIÓN;142;RANCO;2;41,7352678745644;61,1911456274808;63,3222222222222;100;60;78,3011667148928;1422;58,6011598998932;2;2;3
7192;7;ESCUELA PARTICULAR PUMAIHUE; ; ;3;2;14;142;14201;LA UNIÓN;142;RANCO;2;48,0548081778619;60,7785173665586;68,1555555555556;87,5;82;95,8887838010816;1421;65,8331296580166;2;2;3
7193;5;ESCUELA PARTICULAR LAGO VERDE; ; ;3;2;14;142;14201;LA UNIÓN;142;RANCO;2;41,3610987595496;61,1911456274808;73,6555555555556;100;55;86,8581180263445;1422;60,7152466158571;2;2;3
7195;1;ESCUELA PARTICULAR ROBLENTAL; ; ;3;2;14;142;14201;LA UNIÓN;142;RANCO;2;29,151632725287;61,1911456274808;64,7111111111111;100;79,75;93,2048158938965;1422;58,2948510473747;2;2;3
7200;1;LICEO RODULFO AMANDO PHILIPPI; ; ;2;1;14;141;14107;PAILLACO;141;VALDIVIA;1;44,5106391806915;64,1182203318227;94,1818181818182;75;62;92,7179275484629;1432;65,0708913413371;2;2;3
7202;8;ESCUELA PROYECTO DE FUTURO; ; ;2;1;14;141;14107;PAILLACO;141;VALDIVIA;1;57,199729182419;65,8667704521708;90,58;100;81,4166666666667;96,7171993105701;1412;72,3900127057616;1;2;1
7203;6;ESCUELA OLEGARIO MORALES OLIVA; ; ;2;1;14;141;14107;PAILLACO;141;VALDIVIA;1;53,4882934511325;58,1551903169593;99,46;100;97,5;94,4736409168059;1413;69,700922867365;1;2;1
7204;4;ESCUELA NUEVA AURORA; ; ;2;1;14;141;14107;PAILLACO;141;VALDIVIA;2;42,8584512329948;54,4788272558824;97,37;100;94,5833333333333;96,7547175066524;1421;64,9691031059853;2;2;3
7205;2;ESCUELA ROBERTO OJEDA TORRES; ; ;2;1;14;141;14107;PAILLACO;141;VALDIVIA;2;59,4536514496758;60,7785173665586;98,5333333333333;100;83,4;92,2325710520205;1421;71,389001530461;1;2;1
7206;0;ESCUELA RURAL 21 DE MAYO; ; ;2;1;14;141;14107;PAILLACO;141;VALDIVIA;2;55,8713601272994;60,3046756714834;92,08;100;77,1666666666667;97,1286854781675;1421;70,3091565736463;1;2;1
7212;5;ESCUELA RURAL EL NARANJO; ; ;2;1;14;141;14107;PAILLACO;141;VALDIVIA;2;41,7352678745644;61,1911456274808;96,9333333333333;100;85,75;96,3397448269531;1422;65,8738137512131;2;1;2
7214;1;ESCUELA RURAL MANAO; ; ;2;1;14;141;14107;PAILLACO;141;VALDIVIA;2;53,0082879406174;61,1911456274808;83,5222222222222;100;60,75;91,6787968266294;1422;66,9647559489149;2;1;2
7217;6;ESCUELA RURAL ESTRELLA DE CHILE; ; ;2;1;14;141;14107;PAILLACO;141;VALDIVIA;2;39,6597278129645;60,7785173665586;93,1777777777778;100;79,2;96,1725707662922;1421;64,4007163886842;2;2;3
7220;6;ESCUELA RURAL LA PENA; ; ;2;1;14;141;14107;PAILLACO;141;VALDIVIA;2;41,7352678745644;61,1911456274808;87,5;100;100;88,7791225303247;1422;64,3569768459549;2;2;3
7225;7;ESCUELA RURAL EDUVIGES SCHULZ DE MOHR; ; ;2;1;14;141;14107;PAILLACO;141;VALDIVIA;2;45,4048662417362;60,9148932022543;64,8666666666667;100;63,3333333333333;87,0150349658241;1421;62,0579449652216;2;2;3
7227;3;ESCUELA RURAL EL ESFUERZO; ; ;2;1;14;141;14107;PAILLACO;141;VALDIVIA;2;45,4048662417362;60,9148932022543;96,9333333333333;100;85,75;96,8459267096383;1421;67,265574482194;2;2;3
7231;1;ESCUELA PARTICULAR ALEMANA; ; ;3;2;14;141;14107;PAILLACO;141;VALDIVIA;1;56,2395250601166;63,5335030705556;90,01;100;41;97,228110639168;1411;69,4387894726157;2;2;3
7234;6;ESCUELA PADRE ALEJANDRO CORCUERA MARTINEZ; ; ;3;2;14;141;14107;PAILLACO;141;VALDIVIA;1;45,7061084725547;56,5626973354033;67,77;100;42,6666666666667;94,327043007419;1413;61,7002981837237;2;2;3
7236;2;LICEO VICENTE PEREZ ROSALES; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;1;47,1156609505882;63,7065020903924;96,92;75;82,9166666666667;95,0021944838432;1432;67,6321312568063;2;2;3
7237;0;ESCUELA BASICA RIO BUENO; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;1;51,606500795987;62,4610444596658;94,92;87,5;98,3333333333333;96,2719836087468;1412;70,1252008038126;2;2;3
7238;9;ESCUELA BASICA PATRICIO LYNCH; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;1;47,7229164965415;69,3459291368639;81,2;100;68,0833333333333;96,2521926060682;1413;68,5259883020439;2;1;2
7239;7;ESCUELA BASICA SAN JOSE DE FILUCO; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;53,5142520054832;60,7785173665586;62,6333333333333;100;50,25;97,2281734971436;1421;66,4789562740368;2;2;3
7240;0;ESCUELA RURAL CRUCERO; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;42,14516428742;61,077444738427;99,09;100;97,5;94,3478123712266;1441;66,2723140347748;2;2;3
7242;7;ESCUELA RURAL VIVANCO; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;45,9416628489804;61,3256323668598;89,5777777777778;100;70,4;94,1934073527508;1421;65,7868086011154;2;2;3
7243;5;ESCUELA RURAL CARIMALLIN BAJO; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;37,5897250163012;61,3256323668598;89,8444444444444;100;94,6;93,103397045603;1421;63,6827893354515;2;2;3
7244;3;ESCUELA RURAL COLONIA DIUMEN; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;52,0709386870428;63,3901347037872;88,33;100;98,3333333333333;96,3618061999362;1421;70,4315490619189;1;2;1
7249;4;ESCUELA RURAL TIQUECO; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;41,7352678745644;61,1911456274808;82,4555555555556;100;85,6666666666667;93,8649149089532;1422;64,4565178359198;2;2;3
7250;8;ESCUELA RURAL VALLE MANTILHUE BAJO; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;52,125967241651;69,2085691443062;86,2;100;72,4;96,7364837580534;1421;70,7390336665884;1;2;1
7252;4;ESCUELA RURAL MANTILHUE ALTO; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;49,5073329763178;60,6318176034412;86,6222222222222;100;48,6;97,6133855812885;1421;66,396900291418;2;2;3
7253;2;ESCUELA RURAL CURRALHUE GRANDE; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;54,0553818202139;61,1911456274808;67,3777777777778;100;54,5;92,3832631525342;1422;66,225996609398;2;1;2
7256;7;ESCUELA RURAL FOLILCO; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;30,3900648704086;60,7785173665586;78,0555555555555;100;68,25;95,7460567888189;1421;59,4222746915611;2;2;3
7257;5;ESCUELA RURAL FUTAHUENTE; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;39,482198747966;60,7785173665586;63,1375;100;57;94,4216705536198;1422;61,0374159211802;2;2;3
7260;5;ESCUELA RURAL CHAMPULLI; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;42,0757507067473;62,713261893697;86,3444444444444;100;97;94,4361283295646;1421;65,9343559909025;2;2;3
7261;3;ESCUELA RURAL CHIRRE; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;33,1724863514845;60,7785173665586;68,4222222222222;100;47,4;91,5380357773304;1422;57,9055060170317;2;2;3
7262;1;ESCUELA RURAL PISU-PISUE; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;37,3242315669313;60,7785173665586;57,7222222222222;100;44,75;92,0287575175628;1421;58,7751105295981;2;2;3
7266;4;ESCUELA RURAL TRAPI; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;39,5519580036224;60,7785173665586;67,7222222222222;100;35,75;94,3048568737478;1421;60,2501111695346;2;2;3
7268;0;ESCUELA RURAL CURRALHUE CHICO; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;41,7352678745644;61,1911456274808;72,5222222222222;100;87;88,8719692442458;1422;62,8287364563509;2;2;3
7270;2;ESCUELA RURAL TRAFUN; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;36,9596355462754;60,9148932022543;71,9444444444444;100;57,8;92,2287350552389;1421;60,2282236275723;2;2;3
7273;7;ESCUELA RURAL EL ARRAYAN; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;35,5617548465496;60,7785173665586;82,1222222222222;100;76,8;95,7373261562754;1422;62,0053792435737;2;2;3
7276;1;COLEGIO SANTA CRUZ; ; ;3;2;14;142;14204;RÍO BUENO;142;RANCO;1;61,2887865490822;60,7581850989473;97,42;100;97,5;97,5846790277472;1431;73,8779722369701;2;2;3
7279;6;ESCUELA PART LA AGUADA; ; ;3;2;14;142;14204;RÍO BUENO;142;RANCO;2;59,4364905722742;60,7785173665586;79,2111111111111;100;97,25;93,9811834782293;1422;71,300513406255;1;2;1
7282;6;ESCUELA PARTICULAR NUEVA LUMACO; ; ;3;2;14;142;14204;RÍO BUENO;142;RANCO;2;47,575956596899;60,7785173665586;74,7222222222222;100;59,25;94,8648025973341;1422;64,9371787082359;2;2;3
7283;4;ESCUELA PARTICULAR RUCATAYO; ; ;3;2;14;142;14204;RÍO BUENO;142;RANCO;2;41,7352678745644;61,1911456274808;0;100;0;93,2048158938965;1422;55,0806293859407;2;2;3
7284;2;ESCUELA PARTICULAR NUEVA PINDACO; ; ;3;2;14;142;14204;RÍO BUENO;142;RANCO;2;44,485572901164;62,713261893697;79,3444444444444;87,5;53,4;97,6815794936318;1421;64,6899894589315;2;2;3
7285;0;ESCUELA PARTICULAR BOQUIAL; ; ;3;2;14;142;14204;RÍO BUENO;142;RANCO;2;38,7342628703449;17,8050427854394;74,3333333333333;100;85,2;93,4375219491928;1421;50,5933440707731;2;2;3
7288;5;ESCUELA PARTICULAR PLAYA GRANDE; ; ;3;2;14;142;14204;RÍO BUENO;142;RANCO;2;31,239793647682;60,7785173665586;66,4555555555556;100;53,75;97,2281734971436;1421;58,6417400149837;2;2;3
7289;3;ESCUELA PARTICULAR TRAPI; ; ;3;2;14;142;14204;RÍO BUENO;142;RANCO;2;73,1910743221627;60,7785173665586;76,39;100;61;91,5954728525977;1422;73,8830863894081;1;2;1
7290;7;ESCUELA PARTICULAR TREHUACO; ; ;3;2;14;142;14204;RÍO BUENO;142;RANCO;2;46,7661569936943;60,7785173665586;68,6888888888889;100;47,25;90,3130153020885;1421;62,6741596500961;2;2;3
7292;3;ESCUELA PARTICULAR NUEVA ESPERANZA; ; ;3;2;14;142;14204;RÍO BUENO;142;RANCO;2;37,3789707335758;60,7785173665586;0;62,5;0;94,8554241413825;1422;52,9663973451636;2;2;3
7295;8;ESCUELA PARTICULAR PORVENIR; ; ;3;2;14;142;14204;RÍO BUENO;142;RANCO;2;61,4264665789694;60,9148932022543;0;100;0;89,3567861560482;1421;61,4424556851805;2;2;3
7296;6;ESCUELA PARTICULAR LOS AZADORES; ; ;3;2;14;142;14204;RÍO BUENO;142;RANCO;2;40,7154034814492;60,7785173665586;67,9666666666667;100;55,75;92,1622333403791;1421;61,223875485656;2;2;3
7297;4;ESCUELA RURAL SANTA ISABEL; ; ;2;1;14;142;14204;RÍO BUENO;142;RANCO;2;41,4807173743966;60,9148932022543;79,5;100;75,75;97,2281734971436;1421;64,3517336945295;2;2;3
7298;2;ESCUELA PARTICULAR EL RADAL; ; ;3;2;14;142;14204;RÍO BUENO;142;RANCO;2;29,6746820296235;60,7785173665586;62,6111111111111;87,5;56,75;93,9521638911488;1422;57,0112599363165;2;2;3
7299;0;LICEO ANTONIO VARAS; ; ;2;1;14;142;14203;LAGO RANCO;142;RANCO;1;50,0835537668137;59,5444060314633;97,74;100;98,25;95,7065193388697;1432;69,0356828370821;1;2;1
7301;6;ESCUELA RURAL ILIHUE; ; ;2;1;14;142;14203;LAGO RANCO;142;RANCO;2;52,0009462960097;71,1223084868228;96,8222222222222;100;85;95,3824030644492;1422;72,1980585133461;1;2;1
7302;4;ESCUELA RURAL PITRENO; ; ;2;1;14;142;14203;LAGO RANCO;142;RANCO;2;53,153927294695;60,7785173665586;87,9777777777778;100;67,25;98,4972033093658;1421;68,9954893564007;2;1;2
7303;2;ESCUELA RURAL RININAHUE; ; ;2;1;14;142;14203;LAGO RANCO;142;RANCO;2;43,0398229455114;54,9635211416665;94,6333333333333;100;93,8;96,019248248479;1421;64,8067550241713;2;2;3
